student_id,class_id,Semester,year,grade
1747246,8621,Fall,2019,D
1747246,5639,Fall,2019,B
1747246,6671,Fall,2019,F
1747246,5853,Spring,2019,C
1747246,9199,Spring,2019,D
1747246,4457,Spring,2019,C
1747246,1977,Spring,2019,F
1747246,8774,Fall,2020,D
1747246,1137,Fall,2020,A
1747246,7713,Fall,2020,A
1747246,1842,Fall,2020,F
1747246,2411,Spring,2020,C
1747246,5977,Spring,2020,F
1747246,8184,Spring,2020,C
1747246,1737,Spring,2020,B
1747246,1514,Fall,2021,B
1747246,6127,Fall,2021,C
1747246,7314,Fall,2021,A
1747246,5356,Fall,2021,B
1455973,6791,Spring,2020,C
1455973,8615,Spring,2020,B
1455973,4346,Spring,2020,C
1455973,3381,Spring,2020,C
1455973,4463,Fall,2021,A
1455973,1763,Fall,2021,B
1455973,6767,Fall,2021,C
1455973,5255,Fall,2021,D
6772565,6231,Spring,2019,C
6772565,8398,Spring,2019,D
6772565,5317,Spring,2019,A
6772565,5979,Spring,2019,C
6772565,6147,Fall,2020,D
6772565,2587,Fall,2020,C
6772565,6379,Fall,2020,F
6772565,1963,Fall,2020,D
6772565,8134,Spring,2020,B
6772565,5756,Spring,2020,C
6772565,7682,Spring,2020,D
6772565,4448,Spring,2020,D
6772565,6535,Fall,2021,F
6772565,7599,Fall,2021,D
6772565,8484,Fall,2021,A
6772565,8733,Fall,2021,B
8759419,9973,Spring,2017,A
8759419,9522,Spring,2017,F
8759419,7261,Spring,2017,A
8759419,6159,Spring,2017,A
8759419,5419,Fall,2018,F
8759419,1774,Fall,2018,B
8759419,1524,Fall,2018,C
8759419,1416,Fall,2018,F
8759419,2814,Spring,2018,B
8759419,9568,Spring,2018,B
8759419,2477,Spring,2018,D
8759419,7185,Spring,2018,F
8759419,8568,Fall,2019,A
8759419,6921,Fall,2019,A
8759419,7136,Fall,2019,F
8759419,4539,Fall,2019,B
8759419,2751,Spring,2019,B
8759419,7241,Spring,2019,D
8759419,8347,Spring,2019,A
8759419,3994,Spring,2019,D
8759419,8784,Fall,2020,F
8759419,8522,Fall,2020,D
8759419,6377,Fall,2020,A
8759419,9897,Fall,2020,C
8759419,9115,Spring,2020,A
8759419,1795,Spring,2020,A
8759419,9158,Spring,2020,B
8759419,3521,Spring,2020,C
8759419,3975,Fall,2021,B
8759419,9341,Fall,2021,A
8759419,4394,Fall,2021,F
8759419,1576,Fall,2021,B
6233956,1358,Spring,2018,D
6233956,1955,Spring,2018,F
6233956,5767,Spring,2018,A
6233956,1573,Spring,2018,B
6233956,3252,Fall,2019,B
6233956,6992,Fall,2019,D
6233956,1843,Fall,2019,A
6233956,4595,Fall,2019,D
6233956,1145,Spring,2019,C
6233956,7422,Spring,2019,C
6233956,1697,Spring,2019,A
6233956,4154,Spring,2019,C
6233956,4411,Fall,2020,A
6233956,8191,Fall,2020,C
6233956,9697,Fall,2020,A
6233956,3181,Fall,2020,F
6233956,2835,Spring,2020,F
6233956,8694,Spring,2020,A
6233956,3118,Spring,2020,B
6233956,8453,Spring,2020,D
6233956,2155,Fall,2021,B
6233956,1996,Fall,2021,D
6233956,9312,Fall,2021,A
6233956,3454,Fall,2021,D
3261956,4831,Spring,2020,D
3261956,2771,Spring,2020,C
3261956,7664,Spring,2020,A
3261956,3764,Spring,2020,F
3261956,2688,Fall,2021,F
3261956,5527,Fall,2021,C
3261956,5738,Fall,2021,F
3261956,5479,Fall,2021,B
5858876,3525,Spring,2020,A
5858876,3273,Spring,2020,B
5858876,7149,Spring,2020,F
5858876,6369,Spring,2020,D
5858876,1686,Fall,2021,C
5858876,4481,Fall,2021,D
5858876,5228,Fall,2021,D
5858876,5512,Fall,2021,A
2971548,5768,Spring,2017,C
2971548,5113,Spring,2017,C
2971548,6484,Spring,2017,C
2971548,8871,Spring,2017,B
2971548,4389,Fall,2018,C
2971548,1226,Fall,2018,D
2971548,3251,Fall,2018,D
2971548,8476,Fall,2018,C
2971548,1315,Spring,2018,B
2971548,8145,Spring,2018,C
2971548,5578,Spring,2018,A
2971548,6412,Spring,2018,B
2971548,3244,Fall,2019,B
2971548,8164,Fall,2019,B
2971548,2664,Fall,2019,B
2971548,6243,Fall,2019,A
2971548,1386,Spring,2019,D
2971548,6919,Spring,2019,A
2971548,4766,Spring,2019,A
2971548,9666,Spring,2019,C
2971548,9588,Fall,2020,D
2971548,1626,Fall,2020,C
2971548,3778,Fall,2020,D
2971548,7597,Fall,2020,B
2971548,4432,Spring,2020,A
2971548,9349,Spring,2020,D
2971548,4775,Spring,2020,B
2971548,1369,Spring,2020,D
2971548,8357,Fall,2021,B
2971548,9693,Fall,2021,A
2971548,2247,Fall,2021,D
2971548,4518,Fall,2021,D
2362548,7919,Spring,2017,A
2362548,3172,Spring,2017,A
2362548,7283,Spring,2017,B
2362548,2828,Spring,2017,C
2362548,8938,Fall,2018,D
2362548,6574,Fall,2018,A
2362548,1994,Fall,2018,A
2362548,7767,Fall,2018,B
2362548,5895,Spring,2018,D
2362548,8758,Spring,2018,C
2362548,9265,Spring,2018,C
2362548,8933,Spring,2018,D
2362548,7683,Fall,2019,B
2362548,7173,Fall,2019,C
2362548,4214,Fall,2019,C
2362548,6139,Fall,2019,D
2362548,1361,Spring,2019,A
2362548,9883,Spring,2019,B
2362548,8554,Spring,2019,D
2362548,2691,Spring,2019,D
2362548,9922,Fall,2020,B
2362548,8785,Fall,2020,B
2362548,4497,Fall,2020,C
2362548,6352,Fall,2020,C
2362548,2344,Spring,2020,D
2362548,9173,Spring,2020,C
2362548,4695,Spring,2020,C
2362548,4168,Spring,2020,C
2362548,2365,Fall,2021,C
2362548,7251,Fall,2021,B
2362548,4394,Fall,2021,D
2362548,5916,Fall,2021,C
6876637,3791,Spring,2017,B
6876637,3997,Spring,2017,B
6876637,9336,Spring,2017,C
6876637,1431,Spring,2017,B
6876637,2713,Fall,2018,C
6876637,3416,Fall,2018,C
6876637,6324,Fall,2018,B
6876637,5662,Fall,2018,A
6876637,2911,Spring,2018,A
6876637,4574,Spring,2018,A
6876637,3247,Spring,2018,A
6876637,9948,Spring,2018,C
6876637,7496,Fall,2019,B
6876637,6482,Fall,2019,D
6876637,7269,Fall,2019,A
6876637,1231,Fall,2019,C
6876637,6668,Spring,2019,A
6876637,6421,Spring,2019,B
6876637,9453,Spring,2019,A
6876637,8833,Spring,2019,C
6876637,4658,Fall,2020,B
6876637,6458,Fall,2020,B
6876637,8271,Fall,2020,B
6876637,4916,Fall,2020,C
6876637,7836,Spring,2020,B
6876637,7558,Spring,2020,A
6876637,3745,Spring,2020,A
6876637,4279,Spring,2020,D
6876637,8323,Fall,2021,A
6876637,3673,Fall,2021,B
6876637,3773,Fall,2021,C
6876637,6849,Fall,2021,B
3783394,1552,Spring,2020,B
3783394,5881,Spring,2020,A
3783394,4936,Spring,2020,B
3783394,5657,Spring,2020,B
3783394,3227,Fall,2021,A
3783394,3967,Fall,2021,C
3783394,8532,Fall,2021,A
3783394,7539,Fall,2021,B
5591619,2533,Spring,2018,A
5591619,1356,Spring,2018,C
5591619,8665,Spring,2018,A
5591619,6213,Spring,2018,A
5591619,1311,Fall,2019,D
5591619,7657,Fall,2019,D
5591619,1425,Fall,2019,D
5591619,8394,Fall,2019,D
5591619,5256,Spring,2019,C
5591619,8522,Spring,2019,C
5591619,9276,Spring,2019,A
5591619,6237,Spring,2019,B
5591619,6653,Fall,2020,A
5591619,1145,Fall,2020,D
5591619,2549,Fall,2020,D
5591619,6312,Fall,2020,C
5591619,5162,Spring,2020,D
5591619,3741,Spring,2020,D
5591619,9911,Spring,2020,D
5591619,8685,Spring,2020,A
5591619,5521,Fall,2021,C
5591619,2578,Fall,2021,A
5591619,2328,Fall,2021,C
5591619,2237,Fall,2021,A
9956827,9837,Spring,2020,C
9956827,4254,Spring,2020,B
9956827,8611,Spring,2020,C
9956827,4349,Spring,2020,B
9956827,4116,Fall,2021,B
9956827,6485,Fall,2021,D
9956827,7987,Fall,2021,D
9956827,8318,Fall,2021,D
3984168,5792,Spring,2018,A
3984168,5252,Spring,2018,C
3984168,6212,Spring,2018,C
3984168,6985,Spring,2018,C
3984168,6744,Fall,2019,C
3984168,1135,Fall,2019,D
3984168,3455,Fall,2019,B
3984168,4896,Fall,2019,A
3984168,9179,Spring,2019,B
3984168,9375,Spring,2019,D
3984168,2285,Spring,2019,D
3984168,8496,Spring,2019,C
3984168,5919,Fall,2020,C
3984168,2687,Fall,2020,B
3984168,3968,Fall,2020,B
3984168,6823,Fall,2020,D
3984168,4573,Spring,2020,A
3984168,5247,Spring,2020,A
3984168,9325,Spring,2020,C
3984168,5582,Spring,2020,D
3984168,1769,Fall,2021,D
3984168,3775,Fall,2021,D
3984168,6565,Fall,2021,C
3984168,3122,Fall,2021,D
9255399,3975,Spring,2019,C
9255399,7142,Spring,2019,C
9255399,5911,Spring,2019,A
9255399,5238,Spring,2019,D
9255399,8496,Fall,2020,A
9255399,8774,Fall,2020,A
9255399,2279,Fall,2020,A
9255399,9671,Fall,2020,A
9255399,4154,Spring,2020,C
9255399,9848,Spring,2020,B
9255399,1115,Spring,2020,B
9255399,7346,Spring,2020,D
9255399,1952,Fall,2021,A
9255399,6248,Fall,2021,D
9255399,7617,Fall,2021,B
9255399,5463,Fall,2021,B
9598828,8515,Spring,2020,A
9598828,8974,Spring,2020,C
9598828,9986,Spring,2020,B
9598828,4154,Spring,2020,D
9598828,6551,Fall,2021,A
9598828,2758,Fall,2021,B
9598828,6949,Fall,2021,C
9598828,6388,Fall,2021,C
6631295,2487,Spring,2020,C
6631295,9127,Spring,2020,A
6631295,4562,Spring,2020,D
6631295,1527,Spring,2020,D
6631295,5984,Fall,2021,B
6631295,4298,Fall,2021,A
6631295,5518,Fall,2021,B
6631295,1645,Fall,2021,A
4194427,3331,Spring,2019,A
4194427,5743,Spring,2019,A
4194427,7865,Spring,2019,B
4194427,2589,Spring,2019,C
4194427,7697,Fall,2020,B
4194427,6598,Fall,2020,C
4194427,3819,Fall,2020,C
4194427,6729,Fall,2020,B
4194427,1634,Spring,2020,A
4194427,4649,Spring,2020,B
4194427,7156,Spring,2020,D
4194427,5687,Spring,2020,C
4194427,7649,Fall,2021,A
4194427,2126,Fall,2021,B
4194427,8188,Fall,2021,A
4194427,8334,Fall,2021,C
3667812,9517,Spring,2017,A
3667812,9755,Spring,2017,A
3667812,9447,Spring,2017,B
3667812,8178,Spring,2017,C
3667812,6171,Fall,2018,C
3667812,2566,Fall,2018,C
3667812,3588,Fall,2018,C
3667812,7569,Fall,2018,B
3667812,2297,Spring,2018,A
3667812,6986,Spring,2018,C
3667812,2169,Spring,2018,D
3667812,2722,Spring,2018,B
3667812,7594,Fall,2019,B
3667812,5943,Fall,2019,D
3667812,8715,Fall,2019,D
3667812,9253,Fall,2019,B
3667812,9493,Spring,2019,C
3667812,8328,Spring,2019,A
3667812,6611,Spring,2019,D
3667812,8947,Spring,2019,B
3667812,3318,Fall,2020,B
3667812,3994,Fall,2020,A
3667812,6443,Fall,2020,A
3667812,3549,Fall,2020,C
3667812,3689,Spring,2020,A
3667812,9895,Spring,2020,B
3667812,8983,Spring,2020,A
3667812,4327,Spring,2020,C
3667812,5568,Fall,2021,A
3667812,8958,Fall,2021,C
3667812,1793,Fall,2021,D
3667812,5992,Fall,2021,C
2214457,4523,Spring,2019,D
2214457,5525,Spring,2019,B
2214457,2921,Spring,2019,C
2214457,3745,Spring,2019,C
2214457,7117,Fall,2020,C
2214457,3245,Fall,2020,C
2214457,1743,Fall,2020,A
2214457,6212,Fall,2020,C
2214457,3979,Spring,2020,B
2214457,7782,Spring,2020,A
2214457,8492,Spring,2020,C
2214457,4252,Spring,2020,A
2214457,9364,Fall,2021,C
2214457,2699,Fall,2021,C
2214457,6344,Fall,2021,A
2214457,5132,Fall,2021,C
8567382,6644,Spring,2020,B
8567382,5313,Spring,2020,C
8567382,8584,Spring,2020,C
8567382,8833,Spring,2020,D
8567382,6115,Fall,2021,B
8567382,1349,Fall,2021,D
8567382,1137,Fall,2021,D
8567382,6334,Fall,2021,B
4797373,5464,Spring,2020,C
4797373,7995,Spring,2020,D
4797373,1478,Spring,2020,D
4797373,8553,Spring,2020,D
4797373,1921,Fall,2021,B
4797373,3444,Fall,2021,B
4797373,3699,Fall,2021,B
4797373,4388,Fall,2021,A
7981467,4221,Spring,2017,A
7981467,3242,Spring,2017,B
7981467,5111,Spring,2017,C
7981467,6661,Spring,2017,C
7981467,9976,Fall,2018,C
7981467,6667,Fall,2018,B
7981467,8143,Fall,2018,B
7981467,1185,Fall,2018,B
7981467,7495,Spring,2018,A
7981467,7469,Spring,2018,D
7981467,4673,Spring,2018,A
7981467,3285,Spring,2018,B
7981467,7642,Fall,2019,D
7981467,7762,Fall,2019,D
7981467,9699,Fall,2019,C
7981467,7764,Fall,2019,C
7981467,8348,Spring,2019,C
7981467,6748,Spring,2019,A
7981467,1349,Spring,2019,B
7981467,4542,Spring,2019,C
7981467,9839,Fall,2020,A
7981467,2449,Fall,2020,C
7981467,9365,Fall,2020,A
7981467,7624,Fall,2020,B
7981467,5558,Spring,2020,D
7981467,8522,Spring,2020,C
7981467,8389,Spring,2020,D
7981467,4197,Spring,2020,A
7981467,2949,Fall,2021,A
7981467,4876,Fall,2021,A
7981467,8663,Fall,2021,D
7981467,9399,Fall,2021,C
7171651,2448,Spring,2020,C
7171651,1869,Spring,2020,A
7171651,3355,Spring,2020,D
7171651,7499,Spring,2020,D
7171651,6347,Fall,2021,D
7171651,7481,Fall,2021,A
7171651,6327,Fall,2021,A
7171651,3723,Fall,2021,B
4116655,3582,Spring,2018,A
4116655,2727,Spring,2018,C
4116655,8926,Spring,2018,C
4116655,8673,Spring,2018,A
4116655,4854,Fall,2019,D
4116655,5479,Fall,2019,B
4116655,8693,Fall,2019,A
4116655,5818,Fall,2019,B
4116655,5861,Spring,2019,A
4116655,7679,Spring,2019,A
4116655,2589,Spring,2019,D
4116655,5763,Spring,2019,D
4116655,5266,Fall,2020,D
4116655,2315,Fall,2020,C
4116655,9177,Fall,2020,D
4116655,6629,Fall,2020,B
4116655,9734,Spring,2020,B
4116655,3163,Spring,2020,B
4116655,6886,Spring,2020,A
4116655,2112,Spring,2020,D
4116655,5573,Fall,2021,C
4116655,5888,Fall,2021,C
4116655,2771,Fall,2021,D
4116655,7327,Fall,2021,A
5713578,6141,Spring,2018,D
5713578,6782,Spring,2018,C
5713578,6493,Spring,2018,C
5713578,3443,Spring,2018,A
5713578,6841,Fall,2019,B
5713578,8365,Fall,2019,A
5713578,7955,Fall,2019,D
5713578,9797,Fall,2019,C
5713578,7474,Spring,2019,B
5713578,9886,Spring,2019,D
5713578,4121,Spring,2019,B
5713578,2189,Spring,2019,A
5713578,5451,Fall,2020,D
5713578,6934,Fall,2020,C
5713578,3643,Fall,2020,B
5713578,2358,Fall,2020,C
5713578,3312,Spring,2020,B
5713578,1763,Spring,2020,D
5713578,5139,Spring,2020,A
5713578,1123,Spring,2020,B
5713578,5766,Fall,2021,A
5713578,7878,Fall,2021,B
5713578,5368,Fall,2021,A
5713578,1711,Fall,2021,A
4678687,5488,Spring,2020,D
4678687,6449,Spring,2020,A
4678687,3949,Spring,2020,C
4678687,2485,Spring,2020,C
4678687,1359,Fall,2021,C
4678687,4517,Fall,2021,B
4678687,7784,Fall,2021,D
4678687,7259,Fall,2021,A
3598757,6652,Spring,2020,A
3598757,7974,Spring,2020,B
3598757,3181,Spring,2020,C
3598757,4916,Spring,2020,A
3598757,1937,Fall,2021,C
3598757,2465,Fall,2021,B
3598757,6557,Fall,2021,B
3598757,5734,Fall,2021,D
6451768,3138,Spring,2018,C
6451768,7727,Spring,2018,D
6451768,1827,Spring,2018,C
6451768,8627,Spring,2018,B
6451768,1454,Fall,2019,C
6451768,6546,Fall,2019,C
6451768,8911,Fall,2019,D
6451768,5748,Fall,2019,A
6451768,2164,Spring,2019,B
6451768,3833,Spring,2019,C
6451768,5239,Spring,2019,C
6451768,6218,Spring,2019,D
6451768,5448,Fall,2020,B
6451768,4751,Fall,2020,C
6451768,9596,Fall,2020,D
6451768,7278,Fall,2020,A
6451768,9684,Spring,2020,B
6451768,2336,Spring,2020,C
6451768,7955,Spring,2020,D
6451768,1547,Spring,2020,B
6451768,7698,Fall,2021,A
6451768,5153,Fall,2021,B
6451768,6535,Fall,2021,D
6451768,1472,Fall,2021,C
2473226,3252,Spring,2017,C
2473226,8782,Spring,2017,C
2473226,4429,Spring,2017,D
2473226,9318,Spring,2017,D
2473226,1781,Fall,2018,A
2473226,8488,Fall,2018,A
2473226,7899,Fall,2018,A
2473226,6492,Fall,2018,D
2473226,3779,Spring,2018,A
2473226,7753,Spring,2018,D
2473226,5247,Spring,2018,C
2473226,8373,Spring,2018,B
2473226,9182,Fall,2019,B
2473226,6833,Fall,2019,C
2473226,9279,Fall,2019,D
2473226,4291,Fall,2019,D
2473226,1456,Spring,2019,B
2473226,1168,Spring,2019,D
2473226,2747,Spring,2019,A
2473226,9212,Spring,2019,C
2473226,4511,Fall,2020,A
2473226,1418,Fall,2020,A
2473226,9443,Fall,2020,C
2473226,2548,Fall,2020,B
2473226,3824,Spring,2020,A
2473226,3962,Spring,2020,A
2473226,9761,Spring,2020,A
2473226,6931,Spring,2020,D
2473226,4269,Fall,2021,C
2473226,1473,Fall,2021,C
2473226,5114,Fall,2021,D
2473226,5674,Fall,2021,C
6331614,8281,Spring,2017,C
6331614,6428,Spring,2017,D
6331614,9917,Spring,2017,B
6331614,1219,Spring,2017,A
6331614,4791,Fall,2018,C
6331614,6625,Fall,2018,D
6331614,3354,Fall,2018,A
6331614,3783,Fall,2018,A
6331614,5992,Spring,2018,C
6331614,2858,Spring,2018,C
6331614,2827,Spring,2018,C
6331614,8232,Spring,2018,B
6331614,1551,Fall,2019,D
6331614,5847,Fall,2019,D
6331614,6898,Fall,2019,B
6331614,5687,Fall,2019,A
6331614,5267,Spring,2019,A
6331614,3521,Spring,2019,C
6331614,3785,Spring,2019,D
6331614,2896,Spring,2019,D
6331614,3432,Fall,2020,B
6331614,6757,Fall,2020,D
6331614,4469,Fall,2020,A
6331614,4481,Fall,2020,A
6331614,6415,Spring,2020,D
6331614,9942,Spring,2020,A
6331614,7743,Spring,2020,B
6331614,9142,Spring,2020,B
6331614,9519,Fall,2021,D
6331614,3617,Fall,2021,D
6331614,9378,Fall,2021,B
6331614,1726,Fall,2021,D
8134633,5419,Spring,2020,A
8134633,6266,Spring,2020,B
8134633,8937,Spring,2020,B
8134633,6339,Spring,2020,C
8134633,7451,Fall,2021,D
8134633,2779,Fall,2021,D
8134633,6181,Fall,2021,C
8134633,9296,Fall,2021,C
5251194,8849,Spring,2017,A
5251194,9239,Spring,2017,B
5251194,8376,Spring,2017,C
5251194,3574,Spring,2017,C
5251194,5847,Fall,2018,D
5251194,1268,Fall,2018,B
5251194,2986,Fall,2018,C
5251194,9839,Fall,2018,D
5251194,4287,Spring,2018,B
5251194,6226,Spring,2018,D
5251194,1772,Spring,2018,D
5251194,9366,Spring,2018,D
5251194,7521,Fall,2019,D
5251194,4885,Fall,2019,C
5251194,2823,Fall,2019,A
5251194,7565,Fall,2019,B
5251194,3886,Spring,2019,B
5251194,8254,Spring,2019,C
5251194,5257,Spring,2019,D
5251194,7337,Spring,2019,A
5251194,5839,Fall,2020,B
5251194,4876,Fall,2020,A
5251194,7259,Fall,2020,A
5251194,1774,Fall,2020,A
5251194,6694,Spring,2020,C
5251194,2117,Spring,2020,A
5251194,4272,Spring,2020,B
5251194,5433,Spring,2020,C
5251194,5844,Fall,2021,A
5251194,8649,Fall,2021,A
5251194,7458,Fall,2021,D
5251194,8169,Fall,2021,C
2431994,2181,Spring,2020,D
2431994,4838,Spring,2020,C
2431994,9452,Spring,2020,D
2431994,9922,Spring,2020,C
2431994,9589,Fall,2021,A
2431994,8314,Fall,2021,B
2431994,3978,Fall,2021,D
2431994,5147,Fall,2021,A
8449535,7534,Spring,2020,B
8449535,8353,Spring,2020,B
8449535,7266,Spring,2020,B
8449535,8297,Spring,2020,C
8449535,3596,Fall,2021,A
8449535,9157,Fall,2021,B
8449535,6921,Fall,2021,D
8449535,4461,Fall,2021,C
8411276,8166,Spring,2019,C
8411276,1131,Spring,2019,C
8411276,2969,Spring,2019,B
8411276,9131,Spring,2019,D
8411276,8768,Fall,2020,C
8411276,6985,Fall,2020,A
8411276,4211,Fall,2020,A
8411276,2927,Fall,2020,A
8411276,6966,Spring,2020,B
8411276,3998,Spring,2020,C
8411276,5433,Spring,2020,A
8411276,6973,Spring,2020,B
8411276,1916,Fall,2021,D
8411276,7551,Fall,2021,A
8411276,8348,Fall,2021,B
8411276,7432,Fall,2021,D
9357127,2255,Spring,2019,C
9357127,8782,Spring,2019,A
9357127,8865,Spring,2019,A
9357127,3457,Spring,2019,D
9357127,3399,Fall,2020,A
9357127,2473,Fall,2020,D
9357127,9924,Fall,2020,A
9357127,5628,Fall,2020,C
9357127,1314,Spring,2020,B
9357127,1175,Spring,2020,D
9357127,5619,Spring,2020,D
9357127,3649,Spring,2020,B
9357127,1746,Fall,2021,A
9357127,9854,Fall,2021,B
9357127,6539,Fall,2021,B
9357127,6931,Fall,2021,D
8883639,5421,Spring,2017,D
8883639,4239,Spring,2017,D
8883639,9242,Spring,2017,C
8883639,6429,Spring,2017,D
8883639,9559,Fall,2018,A
8883639,9452,Fall,2018,B
8883639,6762,Fall,2018,B
8883639,8568,Fall,2018,A
8883639,2543,Spring,2018,B
8883639,2153,Spring,2018,C
8883639,4854,Spring,2018,D
8883639,6788,Spring,2018,C
8883639,6934,Fall,2019,D
8883639,6432,Fall,2019,B
8883639,3243,Fall,2019,C
8883639,3384,Fall,2019,A
8883639,1929,Spring,2019,B
8883639,7639,Spring,2019,C
8883639,2516,Spring,2019,B
8883639,3623,Spring,2019,D
8883639,5634,Fall,2020,C
8883639,4226,Fall,2020,C
8883639,5294,Fall,2020,D
8883639,2868,Fall,2020,D
8883639,7148,Spring,2020,C
8883639,9481,Spring,2020,A
8883639,2129,Spring,2020,C
8883639,3968,Spring,2020,D
8883639,8893,Fall,2021,B
8883639,5648,Fall,2021,C
8883639,5872,Fall,2021,A
8883639,2361,Fall,2021,C
9117484,6489,Spring,2017,D
9117484,7124,Spring,2017,D
9117484,7673,Spring,2017,D
9117484,1113,Spring,2017,C
9117484,7243,Fall,2018,D
9117484,9651,Fall,2018,B
9117484,8461,Fall,2018,B
9117484,6695,Fall,2018,A
9117484,4169,Spring,2018,C
9117484,3824,Spring,2018,D
9117484,1869,Spring,2018,C
9117484,1478,Spring,2018,D
9117484,3436,Fall,2019,D
9117484,9349,Fall,2019,B
9117484,5548,Fall,2019,B
9117484,5311,Fall,2019,B
9117484,1558,Spring,2019,D
9117484,7966,Spring,2019,D
9117484,7673,Spring,2019,C
9117484,2419,Spring,2019,A
9117484,8522,Fall,2020,C
9117484,4939,Fall,2020,C
9117484,6811,Fall,2020,B
9117484,2138,Fall,2020,D
9117484,8835,Spring,2020,A
9117484,6277,Spring,2020,C
9117484,7938,Spring,2020,D
9117484,1926,Spring,2020,A
9117484,4722,Fall,2021,A
9117484,1882,Fall,2021,B
9117484,8542,Fall,2021,B
9117484,8269,Fall,2021,B
6962882,3594,Spring,2018,D
6962882,7856,Spring,2018,C
6962882,1611,Spring,2018,C
6962882,9361,Spring,2018,B
6962882,1328,Fall,2019,B
6962882,1357,Fall,2019,A
6962882,8484,Fall,2019,A
6962882,8626,Fall,2019,C
6962882,8465,Spring,2019,D
6962882,3534,Spring,2019,D
6962882,4525,Spring,2019,C
6962882,8836,Spring,2019,D
6962882,7697,Fall,2020,A
6962882,6794,Fall,2020,D
6962882,8765,Fall,2020,B
6962882,9166,Fall,2020,D
6962882,2885,Spring,2020,B
6962882,1171,Spring,2020,D
6962882,1593,Spring,2020,A
6962882,8496,Spring,2020,D
6962882,9776,Fall,2021,D
6962882,2639,Fall,2021,C
6962882,6633,Fall,2021,C
6962882,2869,Fall,2021,B
7752539,8874,Spring,2019,D
7752539,6222,Spring,2019,B
7752539,8587,Spring,2019,B
7752539,3786,Spring,2019,B
7752539,2992,Fall,2020,C
7752539,1467,Fall,2020,C
7752539,9991,Fall,2020,A
7752539,7633,Fall,2020,C
7752539,3724,Spring,2020,B
7752539,2795,Spring,2020,A
7752539,3366,Spring,2020,A
7752539,8313,Spring,2020,C
7752539,1795,Fall,2021,A
7752539,2843,Fall,2021,A
7752539,2422,Fall,2021,A
7752539,8763,Fall,2021,D
6923185,3659,Spring,2017,B
6923185,6946,Spring,2017,D
6923185,3442,Spring,2017,B
6923185,8146,Spring,2017,C
6923185,3724,Fall,2018,B
6923185,1189,Fall,2018,D
6923185,5849,Fall,2018,D
6923185,1315,Fall,2018,C
6923185,5915,Spring,2018,C
6923185,6161,Spring,2018,B
6923185,4143,Spring,2018,A
6923185,7943,Spring,2018,B
6923185,5621,Fall,2019,B
6923185,7634,Fall,2019,B
6923185,4413,Fall,2019,C
6923185,3388,Fall,2019,D
6923185,2313,Spring,2019,C
6923185,7673,Spring,2019,C
6923185,6273,Spring,2019,D
6923185,5168,Spring,2019,D
6923185,8892,Fall,2020,D
6923185,2629,Fall,2020,A
6923185,6752,Fall,2020,A
6923185,9849,Fall,2020,D
6923185,8778,Spring,2020,B
6923185,6183,Spring,2020,A
6923185,9845,Spring,2020,D
6923185,9995,Spring,2020,D
6923185,1429,Fall,2021,B
6923185,6522,Fall,2021,C
6923185,2393,Fall,2021,C
6923185,9577,Fall,2021,C
2248959,2366,Spring,2018,A
2248959,7998,Spring,2018,C
2248959,1146,Spring,2018,A
2248959,9443,Spring,2018,B
2248959,8271,Fall,2019,D
2248959,6862,Fall,2019,D
2248959,7693,Fall,2019,B
2248959,1533,Fall,2019,A
2248959,4858,Spring,2019,C
2248959,3662,Spring,2019,D
2248959,2277,Spring,2019,B
2248959,2646,Spring,2019,B
2248959,1368,Fall,2020,D
2248959,9577,Fall,2020,A
2248959,3853,Fall,2020,B
2248959,1763,Fall,2020,B
2248959,9976,Spring,2020,C
2248959,2864,Spring,2020,D
2248959,3273,Spring,2020,B
2248959,9929,Spring,2020,D
2248959,3727,Fall,2021,B
2248959,7986,Fall,2021,D
2248959,4111,Fall,2021,C
2248959,5616,Fall,2021,B
8759555,6781,Spring,2020,D
8759555,8933,Spring,2020,A
8759555,5385,Spring,2020,B
8759555,1769,Spring,2020,B
8759555,7911,Fall,2021,C
8759555,3788,Fall,2021,B
8759555,5736,Fall,2021,A
8759555,4764,Fall,2021,B
1636653,4769,Spring,2017,A
1636653,4655,Spring,2017,D
1636653,9172,Spring,2017,B
1636653,9999,Spring,2017,B
1636653,1889,Fall,2018,D
1636653,7366,Fall,2018,B
1636653,1819,Fall,2018,C
1636653,8118,Fall,2018,B
1636653,3543,Spring,2018,B
1636653,7188,Spring,2018,B
1636653,5761,Spring,2018,D
1636653,6481,Spring,2018,C
1636653,1561,Fall,2019,C
1636653,4964,Fall,2019,C
1636653,2193,Fall,2019,B
1636653,8833,Fall,2019,C
1636653,1625,Spring,2019,C
1636653,7624,Spring,2019,C
1636653,8425,Spring,2019,B
1636653,9428,Spring,2019,A
1636653,4497,Fall,2020,C
1636653,7358,Fall,2020,B
1636653,3629,Fall,2020,A
1636653,4339,Fall,2020,A
1636653,9349,Spring,2020,A
1636653,2969,Spring,2020,D
1636653,8653,Spring,2020,B
1636653,7659,Spring,2020,A
1636653,2432,Fall,2021,B
1636653,5613,Fall,2021,A
1636653,1666,Fall,2021,A
1636653,7135,Fall,2021,B
7117596,7183,Spring,2020,B
7117596,3434,Spring,2020,D
7117596,4287,Spring,2020,D
7117596,3994,Spring,2020,D
7117596,8638,Fall,2021,C
7117596,5351,Fall,2021,A
